Device_ID,Client_ID,Office_ID,BSOD_count,Hard_reset_count,Boot_Speed,Logon_Duration,CPU_Usage,Memory_Usage,System_Free_Space
1400489,1,674,0,19,290062,20517,0,0.172,159488954368
1000490,1,640,0,0,17840,7938,0.016,0.873,440231436288
1800491,1,88,0,0,14179,17614,0,0,896827392
1800492,1,628,0,20,30833,11263,0.003,0,165174439936
1800493,1,628,0,0,12652,14333,0,0,165316194304
1800494,1,88,0,0,10115,12062,0.002,0,199494471680
1400495,1,674,0,1,23452,23715,0.011,0,138840481792
1100496,1,341,0,0,23793,6111,0.001,0,110772322304
1800497,1,88,0,0,13822,20803,0.001,0,124150611968
1700498,1,27,1,1,13227,14402,0.011,0,94302990336
1100499,1,341,0,0,5667,10043,0,0,144902340608
1600500,1,476,0,1,11618,22266,0.012,0,17168248832
1100501,1,341,0,0,11469,12089,0.001,0.003,31871856640
1600502,1,476,0,0,16274,9718,0.012,0,37655019520
1000503,1,640,0,0,14840,8946,0.002,0,139389345792
1100504,1,341,0,0,14758,14377,0,0,118709633024
1800505,1,628,0,1,13053,13945,0.002,0,172103811072
1200506,1,732,0,0,18682,7453,0,0,208068698112
1100507,1,341,0,0,65708,26675,0,0.001,365543067648
1600508,1,476,0,0,11381,22377,0.003,0,192892452864
1600509,1,476,0,0,15242,9455,0.004,0,80180572160
1200510,1,732,0,0,11130,13862,0.014,0,159364521984
1800511,1,88,0,0,17364,14124,0.004,0,166004592640
1000512,1,640,0,1,13356,14812,0.001,0,165437177856
1100513,1,31,0,0,15008,16489,0,0,80634253312
1100514,1,31,0,0,11766,44855,0.002,0,146344316928
1100515,1,31,0,0,9730,18321,0.003,0,83617533952
1100516,1,31,0,0,10555,18277,0.004,0,7838945280
1800517,1,628,0,0,12208,7344,0,0,137884950528
1000518,1,640,0,0,75258,20521,0.001,0,372539691008
1400519,1,674,0,0,13593,18118,0.054,0.517,42070695936
1100520,1,31,0,21,14500,10590,0.008,0,180190031872
1100521,1,341,0,2,11362,13491,0.006,0.058,176767979520
1800522,1,628,0,0,10421,8120,0,0,124089298944
1200523,1,732,0,0,31307,22122,0.001,0.007,227508068352
1100524,1,31,0,0,21083,30119,0.002,0,59065212928
1900525,1,729,0,0,10848,18414,0.004,0,83110817792
1700526,1,27,0,0,8863,76598,0,0.017,114185023488
1200527,1,172,0,0,9940,20206,0,0.927,95896031232
1000528,1,640,0,0,29332,12483,0.008,0,25502416896
1200529,1,172,0,0,84562,13035,0.007,0,193568575488
1400530,1,674,0,0,9561,35043,0.007,0.84,954531840
1400531,1,124,0,0,11668,43453,0,0,139076640768
1400532,1,124,0,0,52830,24151,0,0,89658630144
1000533,1,640,0,0,27043,13904,0,0,331627286528
1400534,1,124,0,0,14377,14898,0,0,140102471680
1200535,1,732,0,0,7133,15465,0,0.014,1158856704
1800536,1,628,0,1,27940,20152,0.004,0.012,205512122368
1600537,1,476,0,0,52213,28481,0.033,0,168556969984
1100538,1,341,0,0,10144,6311,0,0,130241613824
1800539,1,628,0,0,11869,9907,0,0,164910182400
1400540,1,124,0,0,49527,34535,0,0,189477621760
1800541,1,88,0,0,19020,12323,0.002,0,180439887872
1900542,1,729,0,0,16396,15762,0.002,0,133005365248
1400543,1,674,0,0,8382,13755,0.006,0,169740668928
1800544,1,628,0,0,8467,12917,0,0,51006742528
1700545,1,27,0,0,12351,17717,0,0,94516551680
1800546,1,88,0,0,95301,17585,0.031,0,196464070656
1100547,1,341,0,0,159723,9568,0,0,453203599360
1700548,1,27,0,0,7901,9620,0,0,189360123904
1800549,1,628,0,0,13926,14387,0,0.025,130498174976
1700550,1,27,0,0,8937,10361,0,0,138861772800
1600551,1,476,0,0,35478,14206,0.014,0,144695742464
1700552,1,27,0,0,19423,14355,0,0.013,145412169728
1700553,1,27,0,0,10991,13647,0.007,0,165145448448
1100554,1,341,0,0,10994,11436,0.001,0.002,52276822016
1800555,1,628,0,0,15894,5812,0,0,182672592896
1800556,1,88,0,0,10277,14773,0,0,102307676160
1100557,1,31,0,0,8283,17829,0.01,0.672,106614345728
1100558,1,341,0,1,8881,14914,0,0,121910476800
1200559,1,172,0,19,13642,14650,0.002,0,357287424000
1900560,1,729,0,1,15529,18180,0.005,0,55142842368
1600561,1,476,0,0,8112,18896,0.003,0,122483068928
1100562,1,31,0,0,18178,18654,0,0.067,49235865600
1600563,1,476,0,0,19769,11589,0.004,0,172675137536
1000564,1,640,0,0,21493,22215,0.123,0.272,101068636160
1800565,1,88,0,0,14891,16281,0.002,0,120336744448
1100566,1,341,0,0,6464,5668,0,0,423519191040
1800567,1,88,0,1,8560,16888,0.001,0,84226138112
1100568,1,31,0,0,11191,15899,0.003,0,101562736640
1800569,1,88,0,0,10218,22809,0.001,0.107,59304112128
1100570,1,341,0,0,9216,10711,0,0,145987231744
1000571,1,640,0,0,27030,12009,0,0,45561180160
1100572,1,31,0,0,10941,16324,0,0,153679515648
1800573,1,628,0,1,8243,14134,0,0,139357069312
1800574,1,88,0,0,10859,32841,0.001,0,90119729152
1200575,1,732,0,0,14621,21171,0.018,0,16858357760
1600576,1,476,0,0,5755,11552,0.001,0,188604477440
1100577,1,31,0,0,9416,15767,0.001,0,135217782784
1100578,1,341,0,0,9098,13950,0,0.818,125145989120
1100579,1,341,0,0,16229,22982,0.006,0.436,151750103040
1800580,1,88,0,0,10675,29706,0,0,89100087296
1200581,1,172,0,0,13844,9233,0.001,0,137673269248
1600582,1,476,0,0,8453,18773,0.151,0,27746832384
1600583,1,476,0,0,10523,32627,0.002,0,58414608384
1200584,1,172,0,0,9043,17447,0.005,0,108292911104
1600585,1,476,0,0,13695,21026,0,0,1975988224
1400586,1,124,0,0,13588,11495,0.002,0,147573063680
1700587,1,27,0,0,7952,10169,0.001,0,190139928576
1200588,1,172,0,0,56902,12630,0.01,0,133678858240
1100589,1,31,0,0,10000,15391,0.005,0,87922077696
1200590,1,172,0,19,41594,9933,0.001,0.077,29965017088
1700591,1,27,0,1,7087,9646,0,0,159314210816
1600592,1,476,0,0,15556,11869,0.001,0,145443074048
1100593,1,31,0,0,13349,17575,0.001,0,39189794816
1900594,1,729,0,0,29708,50025,0,0,783993683968
1200595,1,732,0,0,6375,11430,0,0,102616145920
1400596,1,674,0,0,9728,32666,0.008,0,55588950016
1000597,1,640,0,20,13836,13580,0.017,0,76817547264
1800598,1,88,0,0,15667,14341,0,0,134084382720
1600599,1,476,0,0,15420,19067,0,0,81624567808
1600600,1,476,0,0,6404,9180,0.002,0,179976101888
1600601,1,476,0,0,180115,5470,0.001,0,186193432576
1600602,1,476,0,0,12189,23846,0.005,0,111418617856
1900603,1,729,0,1,23604,81589,0.003,0,78235459584
1000604,1,640,0,0,9982,14798,0.002,0,90646855680
1400605,1,124,0,4,12986,13870,0,0,154833010688
1200606,1,172,0,1,44726,70733,0.006,0,164483190784
1600607,1,476,0,0,15336,52402,0,0,0
1200608,1,172,0,19,55599,10939,0,0,176388804608
1600609,1,476,0,0,59504,13162,0.005,0,173747638272
1700610,1,27,0,0,17266,17864,0,0,39959822336
1800611,1,628,0,0,6116,13548,0,0,120549777408
1000612,1,640,0,1,15110,13686,0.001,0,391077552128
1700613,1,27,0,0,9554,16784,0.595,0.807,73172033536
1800614,1,628,0,0,20399,15006,0.004,0.079,126846181376
1000615,1,640,0,0,17973,14911,0.133,0.279,41110503424
1900616,1,729,0,1,39802,23861,0.01,0.377,146191474688
1900617,1,729,0,0,9446,16446,0.002,0,138890502144
1600618,1,476,0,0,11495,21796,0.006,0,133337116672
1100619,1,31,0,1,11016,15668,0,0,136990646272
1400620,1,674,0,0,10309,280450,0.016,0,9972228096
1100621,1,31,0,0,48788,12560,0.015,0,108443598848
1100622,1,31,0,1,15213,25729,0.012,0.025,74032209920
1100623,1,341,0,1,45640,8272,0.001,0,191237554176
1800624,1,88,0,0,10198,17648,0.001,0,46779453440
1800625,1,628,0,0,11865,17442,0.43,0.785,148825509888
1600626,1,476,0,0,17520,27910,0,0.997,107978473472
1800627,1,628,0,1,8665,15168,0,0,328002240512
1100628,1,31,0,0,5482,17342,0,0,127973642240
1800629,1,628,0,0,5026,11213,0,0,422870708224
1400630,1,124,0,0,9603,30376,0.001,0,191443656704
1100631,1,31,0,0,8338,16100,0.03,0.005,144583147520
1100632,1,341,0,0,15157,16899,0,0.395,111708999680
1100633,1,341,0,0,9550,21887,0.002,0,96167993344
1800634,1,88,0,0,11843,13262,0.003,0,43057491968
1800635,1,628,0,1,45833,12742,0.003,0,195272552448
1100636,1,31,0,1,48322,16750,0.004,0,59869708288
1700637,1,27,0,0,11569,17695,0,0,166961864704
1000638,1,640,0,0,15338,10590,0.004,0,159747325952
1000639,1,640,0,0,93950,11840,0.005,0,173880754176
1900640,1,729,0,0,10684,18129,0.019,0,27706732544
1600641,1,476,0,0,10101,16702,0,0,104053374976
1900642,1,729,0,1,31483,60915,0.005,0,157785849856
1800643,1,388,0,0,13564,15471,0,0,9877839872
1600644,1,476,0,1,50539,11151,0.002,0,401517694976
1600645,1,476,0,0,16406,9796,0.005,0,159557046272
1400646,1,674,0,0,34992,15842,0.003,0,160329175040
1600647,1,476,0,1,14591,57181,0,0,74387181568
1800648,1,628,0,1,7184,10391,0,0,63003820032
1800649,1,388,0,1,16479,10259,0.004,0,129623941120
1400650,1,674,0,0,13384,23025,0.001,0,8766603264
1100651,1,341,0,0,11325,11789,0,0,144847785984
1100652,1,31,0,0,7238,15032,0,0,179589926912
1200653,1,732,0,0,15220,10787,0.002,0,169709383680
1400654,1,124,0,21,9522,12530,0.011,0,175868051456
1400655,1,674,0,0,14144,85087,0.001,0,125260324864
1400656,1,674,0,0,9487,9201,0,0,5595082752
1800657,1,628,0,1,14876,16102,0.001,0,741388288
1400658,1,124,0,19,146575,12016,0.007,0.04,163098652672
1100659,1,341,0,0,62879,53187,0,0.048,87889936384
1200660,1,172,0,0,14906,13938,0,0,83418398720
1000661,1,640,0,0,11019,37274,0.007,0,148611112960
1800662,1,628,0,0,5840,16020,0.001,0,406926864384
1600663,1,476,0,0,9378,17974,0.001,0,43867770880
1000664,1,640,0,0,23510,13006,0,0,165644742656
1700665,1,27,0,0,31607,9789,0.055,0,55117012992
1700666,1,27,0,0,7106,18339,0,0,133394350080
1800667,1,88,0,0,128725,21372,0.005,0,178533462016
1600668,1,476,0,0,61185,14956,0.001,0,190612242432
1100669,1,31,0,0,9711,13670,0,0.242,53602193408
1400670,1,124,0,0,14031,18199,0.002,0,134878609408
1700671,1,27,0,1,17141,10961,0.004,0,167446765568
1100672,1,31,0,0,17482,18387,0,0,77104156672
1000673,1,640,0,0,9085,10000,0.006,0,156966092800
1600674,1,476,0,0,14596,13740,0,0,133019742208
1400675,1,124,0,1,109617,11967,0.004,0,195633065984
1200676,1,172,0,0,43947,14542,0.002,0,198322225152
1100677,1,31,0,0,10728,13323,0.001,0,112851931136
1800678,1,628,0,0,7272,12512,0,0,103246049280
1900679,1,729,0,0,10390,10192,0.023,0,44953952256
1100680,1,341,0,1,14352,14247,0.015,0.008,147038756864
1200681,1,172,0,0,26269,10351,0.006,0,182663540736
1700682,1,27,0,1,7828,9665,0,0,160470507520
1900683,1,729,0,1,15668,8508,0.004,0,88644509696
1700684,1,27,0,0,7272,12099,0,0,138284969984
1000685,1,640,0,0,16168,13102,0,0,148642664448
1200686,1,732,0,1,11559,19319,0.007,0,8778149888
1100687,1,31,0,0,15358,20679,0.008,0,163277111296
1800688,1,88,0,0,9328,20365,0,0,111009435648
1700689,1,27,0,1,23217,12707,0.01,0,168032030720
1700690,1,27,0,0,7881,13592,0,0,324847046656
1600691,1,476,0,0,15085,27083,0.001,0.023,136968732672
1800692,1,628,0,0,17326,13921,0,0.001,134229049344
1900693,1,729,0,1,14167,8903,0.007,0,161266257920
1800694,1,88,0,0,10199,17537,0,0,102021984256
1700695,1,27,0,0,17475,45276,0,0,48734560256
1800696,1,628,0,1,10023,14060,0,0,276246777856
1700697,1,27,0,0,10076,72141,0,0.17,123602796544
1800698,1,628,0,0,9799,12013,0,0.529,81428549632
1200699,1,732,0,0,9447,15364,0,0,12255924224
1700700,1,27,0,0,8123,9240,0,0,163475783680
1800701,1,88,0,1,8453,26253,0,0,132903919616
1900702,1,729,0,0,11473,14717,0.004,0,4368228352
1100703,1,341,0,0,10350,10490,0,0,146171678720
1000704,1,640,0,0,8778,25048,0.002,0,39712677888
1100705,1,341,0,0,14046,15846,0,0,680390656
1700706,1,27,0,0,8814,16112,0,0,128728662016
1700707,1,27,0,0,17332,17626,0,0,51206893568
1200708,1,732,0,21,14975,17401,0.003,0,160171454464
1600709,1,476,0,0,97669,21571,0,0,209631510528
1600710,1,476,0,0,15243,10648,0.001,0,191739641856
1800711,1,88,0,0,25418,13307,0.01,0,142757752832
1800712,1,88,0,0,16183,12261,0.003,0,165207904256
1400713,1,124,0,0,37218,12060,0.004,0,161000824832
1000714,1,640,0,0,12460,15189,0.007,0,149027815424
1000715,1,640,0,21,13190,36548,0.008,0,122659860480
1000716,1,640,0,0,9938,9987,0.006,0,161046855680
1100717,1,31,0,1,26377,18830,0.007,0,167207395328
1900718,1,729,0,1,30245,70507,0.003,0,161962221568
1200719,1,732,0,0,40488,16788,0.008,0.027,105219543040
1600720,1,476,0,0,21188,12614,0.002,0,161989324800
1000721,1,640,0,1,19149,11470,0.008,0,158777659392
1100722,1,31,0,0,13441,10509,0.01,0,185242488832
1600723,1,476,0,20,16912,11489,0.007,0,173543485440
1700724,1,27,0,0,55201,10070,0.001,0,402984480768
1000725,1,640,0,0,64990,12082,0.017,0,132372774912
1700726,1,27,0,0,78484,13064,0.003,0,180668702720
1100727,1,31,0,5,19735,16624,0.007,0,140632662016
1200728,1,172,0,19,64609,10193,0.005,0,169041334272
1400729,1,124,0,2,17748,12534,0.004,0,165937594368
1100730,1,31,0,0,8906,17840,0,0,101739954176
1200731,1,172,0,0,11455,11888,0.013,0,165906194432
1600732,1,476,0,0,28403,13304,0.008,0,191563407360
1100733,1,31,0,0,78709,19810,0.013,0,158712684544
1600734,1,476,0,0,13681,10808,0.003,0,162475261952
1100735,1,31,1,21,21968,20025,0.065,0,180262363136
1000736,1,640,0,20,103066,19594,0.001,0,384322007040
1000737,1,640,0,19,12044,11939,0.002,0,164120367104
1900738,1,729,0,0,12051,11517,0.001,0,179138678784
1200739,1,172,0,1,65504,11307,0.003,0,179631206400
1200740,1,732,0,1,11317,20082,0.002,0,192907100160
1100741,1,341,0,0,17158,8862,0.003,0,180285136896
1200742,1,172,0,0,203693,22579,0.001,0,157327298560
1800743,1,628,0,0,8756,11332,0.001,0,422097457152
1800744,1,628,0,0,44741,14388,0.005,0,195624624128
1000745,1,640,1,1,22637,7815,0.757,0,388775288832
1200746,1,172,0,1,54576,12063,0.001,0,177396981760
1600747,1,476,1,1,74335,11125,0.005,0,131597893632
2100748,2,121,0,1,20200,22991,0.001,0,158367305728
2000749,2,560,0,0,28939,55991,0.012,0,161201209344
2000750,2,560,0,0,33218,59091,0.016,0,157545811968
2300751,2,173,0,0,32800,21991,0.007,0,149490806784
2300752,2,173,0,0,29100,25991,0.013,0,144139079680
2100753,2,121,0,0,23080,17791,0.004,0,157838733312
2800754,2,408,0,0,28900,76991,0.036,0,183185551360
2000755,2,560,0,0,134474,207991,0.008,0,161587474432
2100756,2,121,0,0,28400,19791,0.006,0,166169161728
2300757,2,493,0,0,28300,17991,0,0,159335813120
2900758,2,409,0,0,15400,7459,0.002,0,180117553152
2000759,2,560,0,0,30400,41991,0,0,66024128512
2300760,2,493,0,0,22900,17991,0,0,164726235136
2300761,2,143,0,0,20600,19991,0.001,0,163467309056
2000762,2,560,0,0,26400,22991,0.013,0,170402189312
2000763,2,560,0,0,24600,19991,0.028,0,168693608448
2900764,2,409,0,0,20430,23891,0,0,162745933824
2900765,2,409,0,0,27700,8712,0.003,0,197272256512
2300766,2,493,0,0,27800,19191,0.004,0,164575350784
2600767,2,446,0,0,28130,12791,0,0,165403066368
2300768,2,493,0,0,22550,16291,0.004,0,167718621184
2900769,2,409,0,0,21237,19188,0.002,0,165583581184
2300770,2,493,0,0,24037,18391,0.003,0,166239322112
2900771,2,409,0,0,20380,16110,0.002,0,165719400448
2900772,2,409,0,0,20048,19287,0.001,0,163365859328
2800773,2,408,0,0,68936,116691,0.002,0,175792619520
2800774,2,348,0,0,21034,39393,0,0,126679769088
2900775,2,409,0,0,20459,20121,0.001,0,164856709120
2000776,2,560,0,0,23713,114991,0.004,0,166397026304
2000777,2,560,0,0,26804,49601,0.003,0,48249081856
2000778,2,560,0,0,30494,89291,0.007,0,170282135552
2900779,2,409,0,0,17299,16219,0.001,0,208605519872
2600780,2,446,0,0,21185,27211,0,0,165101555712
2600781,2,446,0,0,21608,19595,0.002,0,159310688256
2800782,2,348,0,0,21679,19283,0,0,163846492160
2800783,2,348,0,0,21183,19973,0.001,0,163075334144
2900784,2,409,0,0,45043,24299,0.008,0,172846919680
2900785,2,409,0,0,20804,128947,0,0,158707421184
2900786,2,409,0,0,20702,18011,0.002,0,163954171904
2800787,2,408,0,0,28700,15991,0,0,125322448896
2800788,2,348,0,0,20850,22545,0,0,47739703296
2000789,2,560,0,1,23085,22816,0.122,0,163977166848
2000790,2,560,0,0,21582,44891,0.013,0,182457753600
2600791,2,446,0,0,21430,21611,0.002,0,161677312000
2600792,2,446,0,0,21848,21283,0.001,0,161533902848
2600793,2,446,0,0,27981,25011,0.002,0,161566932992
2600794,2,446,0,0,22925,20623,0.001,0,154228436992
2300795,2,143,0,0,25500,65991,0,0,177829490688
2800796,2,348,0,0,19476,20340,0,0,163936088064
2600797,2,446,0,0,20912,19327,0.001,0,159855816704
2600798,2,446,0,0,19613,19825,0.002,0,156492849152
2900799,2,409,0,0,19613,36582,0.001,0,140376453120
2300800,2,143,0,0,20495,19385,0.003,0,164498976768
2800801,2,408,0,0,50608,103891,0.002,0,422403698688
2600802,2,446,0,0,20825,18586,0.001,0,160795004928
2800803,2,348,0,0,20875,18093,0.002,0,161783459840
2600804,2,446,0,0,58013,18533,0.001,0,161284907008
2300805,2,143,0,0,21193,16503,0.001,0,170253033472
2300806,2,143,0,0,20929,19883,0.001,0,168113561600
2300807,2,143,0,0,20964,18611,0.001,0,171790884864
2300808,2,143,0,0,21171,19377,0.001,0,166969380864
2800809,2,408,0,0,37856,143291,0.005,0,150242676736
2900810,2,409,0,0,21803,18391,0.001,0,168980717568
2300811,2,143,0,0,20491,18501,0.002,0,163785818112
2300812,2,143,0,0,20672,18923,0.001,0,168625442816
2900813,2,409,0,0,21236,18274,0.003,0,159513776128
2300814,2,143,0,0,21648,17109,0.001,0,166974648320
2900815,2,409,0,0,32291,21366,0.007,0,160806989824
2100816,2,121,0,0,38640,21878,0.023,0.003,177793961984
2600817,2,446,0,0,29430,113991,0.005,0,166719037440
2800818,2,408,0,2,111136,112891,0.001,0,402056613888
2000819,2,560,0,0,30540,25991,0.001,0,168413700096
2600820,2,446,0,0,21085,19621,0.002,0,162021335040
2300821,2,143,0,0,23068,18312,0.002,0,43919540224
2300822,2,493,0,0,21808,24519,0.002,0,163052359680
2300823,2,493,0,0,21368,16213,0.001,0,162974818304
2300824,2,493,0,0,21325,17815,0.002,0,162289676288
2000825,2,560,0,0,24558,21811,0.028,0,163815993344
2600826,2,446,0,0,25416,92991,0.004,0,168278388736
2000827,2,560,0,0,22548,28588,0.001,0,156944838656
2000828,2,560,0,0,23624,23044,0.016,0,168009609216
2800829,2,348,0,0,15117,5769,0,0,185211285504
2600830,2,446,0,0,22233,20779,0.002,0,161694724096
2000831,2,560,0,0,25889,34312,0,0,173441564672
2600832,2,446,0,0,27817,66918,0.005,0,159487119360
2900833,2,409,0,0,18980,21391,0.005,0,162354941952
2900834,2,409,0,0,20242,50184,0.001,0,165095284736
2900835,2,409,0,0,20555,39044,0.002,0,148658085888
2000836,2,560,0,0,23573,51769,0.002,0,157614034944
2300837,2,143,0,0,22584,25446,0.003,0,46714974208
2300838,2,143,0,0,21633,18419,0.003,0,45062168576
2000839,2,560,0,0,25402,33184,0.006,0,159850074112
2600840,2,446,0,0,20994,21016,0,0,165440770048
2300841,2,493,0,0,24833,17756,0.001,0,163039559680
2100842,2,121,0,0,17137,6779,0,0,212395233280
2800843,2,408,0,0,47428,16131,0,0.117,168460681216
2300844,2,493,0,0,21548,25719,0.003,0,162196426752
2300845,2,493,0,0,19851,51302,0.001,0,156849860608
2900846,2,409,0,0,21154,28042,0.002,0,162231250944
2300847,2,493,0,0,21033,61299,0.001,0,161251270656
2300848,2,493,0,0,21082,35742,0.001,0,163931467776
2300849,2,493,0,0,21003,35026,0.003,0,156803682304
2600850,2,446,0,0,19872,19201,0.004,0,161543188480
2600851,2,446,0,0,20465,19601,0.005,0,157918142464
2300852,2,143,0,0,21633,18572,0.003,0,46354530304
2000853,2,560,0,0,35189,23906,0.014,0,161584070656
2300854,2,493,0,0,21577,17582,0.001,0,162998812672
2300855,2,143,0,0,22927,18781,0.001,0,45440225280
2800856,2,348,0,0,21114,18204,0.001,0,159894175744
2900857,2,409,0,0,20972,20148,0.001,0,159645732864
2600858,2,446,0,0,23331,19606,0.001,0,161654718464
2600859,2,446,0,0,17600,17991,0,0,178775240704
2300860,2,493,0,0,21085,57567,0,0,168837894144
2600861,2,446,0,0,21800,19391,0,0,173109022720
2300862,2,493,0,0,21252,41387,0.002,0,162677694464
2300863,2,493,0,0,21110,36722,0,0,155715284992
2300864,2,493,0,1,20296,51346,0.002,0,158601633792
2300865,2,493,0,0,20779,16820,0.002,0,163251007488
2300866,2,493,0,0,20832,23925,0.001,0,154638798848
2300867,2,493,0,0,20487,45220,0.001,0,156074909696
2300868,2,493,0,0,20906,16254,0.001,0,163194998784
2000869,2,560,0,0,31401,22366,0.011,0,210207924224
2800870,2,408,0,0,15568,23582,0.002,0,210849234944
2600871,2,446,0,0,20973,19175,0,0,161808433152
2900872,2,409,0,0,21812,22471,0,0,152685613056
2900873,2,409,0,0,22162,28372,0,0,136906096640
2800874,2,408,0,0,18000,31991,0,0,214980706304
2000875,2,560,0,0,19976,23391,0,0,174158675968
2300876,2,143,0,0,20795,39889,0.002,0,162623008768
2000877,2,560,0,0,30332,53848,0.014,0,141831680000
2900878,2,409,0,0,17600,13785,0.001,0,188650430464
2100879,2,331,0,0,25232,21101,0.012,0,174111612928
2900880,2,409,0,0,22221,30810,0,0,138119360512
2600881,2,446,0,0,20989,18749,0.001,0,163118940160
2600882,2,446,0,0,21272,18496,0.002,0,160826245120
2600883,2,446,0,1,20149,18952,0.003,0,161965080576
2600884,2,446,0,0,21939,18774,0.001,0,163845623808
2600885,2,446,0,0,21405,19487,0.001,0,161133662208
2300886,2,143,0,0,21461,19113,0.002,0,163191513088
2600887,2,446,0,0,20949,23849,0.002,0,162117480448
2900888,2,409,0,1,21433,30399,0,0,150898327552
2300889,2,143,0,1,19242,36662,0.001,0,160264638464
2300890,2,493,0,2,29479,47991,0.003,0,173111033856
2600891,2,446,0,0,20718,19636,0,0,164988841984
2900892,2,409,0,0,20842,46249,0.001,0,162601447424
2600893,2,446,0,0,20519,20905,0.001,0,162522480640
2900894,2,409,0,0,21562,22226,0.095,0.201,108351664128
2300895,2,493,0,0,20318,33351,0.001,0,163596320768
